Timestamp,Roll_Angle,Pitch_Angle,Yaw_Angle,Altitude,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,Altitude_Setpoint
2025-09-03T18:00:15.735857,-2.480,-57.070,350.590,-57.4,-2.480,-57.070,350.590,-57.4
2025-09-03T18:00:19.531818,-0.620,-2.400,350.580,-57.8,-0.620,-2.400,350.580,-57.8
2025-09-03T18:00:19.563900,-0.580,-2.470,350.590,-57.8,-0.580,-2.470,350.590,-57.8
2025-09-03T18:00:19.564899,-0.610,-2.550,350.590,-57.8,-0.610,-2.550,350.590,-57.8
2025-09-03T18:00:20.324178,-0.600,-2.550,350.590,-57.8,-0.600,-2.550,350.590,-57.8
2025-09-03T18:00:20.326178,-0.640,-2.600,350.580,-57.8,-0.640,-2.600,350.580,-57.8
2025-09-03T18:00:20.327178,-0.660,-2.580,350.570,-57.8,-0.660,-2.580,350.570,-57.8
2025-09-03T18:00:20.339194,-0.680,-2.590,350.570,-57.8,-0.680,-2.590,350.570,-57.8
2025-09-03T18:00:20.341178,-0.720,-2.550,350.550,-57.8,-0.720,-2.550,350.550,-57.8
2025-09-03T18:00:21.106949,-0.750,-2.510,350.550,-57.8,-0.750,-2.510,350.550,-57.8
2025-09-03T18:00:21.107954,-0.800,-2.450,350.550,-57.8,-0.800,-2.450,350.550,-57.8
2025-09-03T18:00:21.108954,-0.830,-2.350,350.550,-57.8,-0.830,-2.350,350.550,-57.8
2025-09-03T18:00:21.110955,-0.820,-2.370,350.550,-57.8,-0.820,-2.370,350.550,-57.8
2025-09-03T18:00:21.111954,-0.800,-2.390,350.560,-57.8,-0.800,-2.390,350.560,-57.8
2025-09-03T18:00:21.864779,-0.760,-2.450,350.570,-57.8,-0.760,-2.450,350.570,-57.8
2025-09-03T18:00:21.866784,-0.760,-2.530,350.550,-57.8,-0.760,-2.530,350.550,-57.8
2025-09-03T18:00:21.867785,-0.700,-2.540,350.570,-57.8,-0.700,-2.540,350.570,-57.8
2025-09-03T18:00:21.868783,-0.740,-2.590,350.560,-57.8,-0.740,-2.590,350.560,-57.8
2025-09-03T18:00:21.871578,-0.760,-2.570,350.570,-57.8,-0.760,-2.570,350.570,-57.8
2025-09-03T18:00:22.647471,-0.810,-2.560,350.550,-57.8,-0.810,-2.560,350.550,-57.8
2025-09-03T18:00:22.649471,-0.850,-2.510,350.560,-57.8,-0.850,-2.510,350.560,-57.8
2025-09-03T18:00:22.650472,-0.870,-2.410,350.560,-57.8,-0.870,-2.410,350.560,-57.8
2025-09-03T18:00:22.652471,-0.900,-2.360,350.570,-57.8,-0.900,-2.360,350.570,-57.8
2025-09-03T18:00:22.653471,-0.860,-2.260,350.570,-57.8,-0.860,-2.260,350.570,-57.8
2025-09-03T18:00:23.422941,-0.810,-2.230,350.570,-57.8,-0.810,-2.230,350.570,-57.8
2025-09-03T18:00:23.424944,-0.790,-2.170,350.550,-57.8,-0.790,-2.170,350.550,-57.8
2025-09-03T18:00:23.425943,-0.720,-2.080,350.560,-57.8,-0.720,-2.080,350.560,-57.8
2025-09-03T18:00:23.426943,-0.750,-2.030,350.540,-57.8,-0.750,-2.030,350.540,-57.8
2025-09-03T18:00:23.428942,-0.790,-1.940,350.540,-57.8,-0.790,-1.940,350.540,-57.8
2025-09-03T18:00:24.183470,-0.800,-1.890,350.540,-57.8,-0.800,-1.890,350.540,-57.8
2025-09-03T18:00:24.185470,-0.840,-1.860,350.530,-57.8,-0.840,-1.860,350.530,-57.8
2025-09-03T18:00:24.187474,-0.870,-1.790,350.530,-57.8,-0.870,-1.790,350.530,-57.8
2025-09-03T18:00:24.189478,-0.860,-1.800,350.520,-57.8,-0.860,-1.800,350.520,-57.8
2025-09-03T18:00:24.190468,-0.860,-1.810,350.520,-57.8,-0.860,-1.810,350.520,-57.8
2025-09-03T18:00:24.959068,-0.810,-1.800,350.520,-57.8,-0.810,-1.800,350.520,-57.8
2025-09-03T18:00:24.960074,-0.770,-1.880,350.520,-57.8,-0.770,-1.880,350.520,-57.8
2025-09-03T18:00:24.961068,-0.750,-1.920,350.490,-57.8,-0.750,-1.920,350.490,-57.8
2025-09-03T18:00:24.963068,-0.720,-1.940,350.490,-57.8,-0.720,-1.940,350.490,-57.8
2025-09-03T18:00:24.964067,-0.740,-1.990,350.470,-57.8,-0.740,-1.990,350.470,-57.8
2025-09-03T18:00:25.719105,-0.770,-1.930,350.480,-57.8,-0.770,-1.930,350.480,-57.8
2025-09-03T18:00:25.720113,-0.760,-1.940,350.460,-57.8,-0.760,-1.940,350.460,-57.8
2025-09-03T18:00:25.722102,-0.760,-1.950,350.470,-57.8,-0.760,-1.950,350.470,-57.8
2025-09-03T18:00:25.723102,-0.720,-1.950,350.460,-57.8,-0.720,-1.950,350.460,-57.8
2025-09-03T18:00:25.725103,-0.670,-2.020,350.460,-57.8,-0.670,-2.020,350.460,-57.8
2025-09-03T18:00:26.493418,-0.610,-2.020,350.460,-57.8,-0.610,-2.020,350.460,-57.8
2025-09-03T18:00:26.494416,-0.560,-2.060,350.460,-57.8,-0.560,-2.060,350.460,-57.8
2025-09-03T18:00:26.496416,-0.570,-2.090,350.440,-57.8,-0.570,-2.090,350.440,-57.8
2025-09-03T18:00:26.497416,-0.530,-2.080,350.450,-57.8,-0.530,-2.080,350.450,-57.8
2025-09-03T18:00:26.499416,-0.560,-2.070,350.440,-57.9,-0.560,-2.070,350.440,-57.9
2025-09-03T18:00:27.267572,-0.550,-2.000,350.440,-57.9,-0.550,-2.000,350.440,-57.9
2025-09-03T18:00:27.268577,-0.550,-2.000,350.450,-57.8,-0.550,-2.000,350.450,-57.8
2025-09-03T18:00:27.270579,-0.470,-2.000,350.430,-57.9,-0.470,-2.000,350.430,-57.9
2025-09-03T18:00:27.271578,-0.430,-2.040,350.450,-57.9,-0.430,-2.040,350.450,-57.9
2025-09-03T18:00:27.273577,-0.400,-2.200,350.450,-57.8,-0.400,-2.200,350.450,-57.8
2025-09-03T18:00:28.038854,-0.350,-2.290,350.470,-57.8,-0.350,-2.290,350.470,-57.8
2025-09-03T18:00:28.040852,-0.320,-2.430,350.460,-57.8,-0.320,-2.430,350.460,-57.8
2025-09-03T18:00:28.041853,-0.330,-2.560,350.460,-57.8,-0.330,-2.560,350.460,-57.8
2025-09-03T18:00:28.043854,-0.330,-2.640,350.470,-57.8,-0.330,-2.640,350.470,-57.8
2025-09-03T18:00:28.044854,-0.350,-2.730,350.450,-57.8,-0.350,-2.730,350.450,-57.8
2025-09-03T18:00:28.805434,-0.320,-2.730,350.450,-57.8,-0.320,-2.730,350.450,-57.8
2025-09-03T18:00:28.806437,-0.330,-2.770,350.450,-57.8,-0.330,-2.770,350.450,-57.8
2025-09-03T18:00:28.807438,-0.280,-2.760,350.460,-57.8,-0.280,-2.760,350.460,-57.8
2025-09-03T18:00:28.809440,-0.290,-2.830,350.450,-57.9,-0.290,-2.830,350.450,-57.9
2025-09-03T18:00:28.810436,-0.290,-2.820,350.470,-57.9,-0.290,-2.820,350.470,-57.9
2025-09-03T18:00:29.564697,-0.310,-2.880,350.450,-57.9,-0.310,-2.880,350.450,-57.9
2025-09-03T18:00:29.565699,-0.300,-2.870,350.480,-57.9,-0.300,-2.870,350.480,-57.9
2025-09-03T18:00:29.567699,-0.300,-2.940,350.470,-57.9,-0.300,-2.940,350.470,-57.9
2025-09-03T18:00:29.569699,-0.270,-2.970,350.490,-57.9,-0.270,-2.970,350.490,-57.9
2025-09-03T18:00:29.571700,-0.210,-2.930,350.500,-57.9,-0.210,-2.930,350.500,-57.9
2025-09-03T18:00:30.336652,-0.190,-2.950,350.500,-57.9,-0.190,-2.950,350.500,-57.9
2025-09-03T18:00:30.338652,-0.130,-2.910,350.500,-57.9,-0.130,-2.910,350.500,-57.9
2025-09-03T18:00:30.339652,-0.120,-2.890,350.510,-57.9,-0.120,-2.890,350.510,-57.9
2025-09-03T18:00:30.341651,-0.110,-2.860,350.510,-57.9,-0.110,-2.860,350.510,-57.9
2025-09-03T18:00:30.342652,-0.100,-2.830,350.510,-57.9,-0.100,-2.830,350.510,-57.9
2025-09-03T18:00:31.112520,-0.120,-2.800,350.500,-57.8,-0.120,-2.800,350.500,-57.8
2025-09-03T18:00:31.113522,-0.090,-2.780,350.520,-57.8,-0.090,-2.780,350.520,-57.8
2025-09-03T18:00:31.114522,-0.110,-2.760,350.500,-57.9,-0.110,-2.760,350.500,-57.9
2025-09-03T18:00:31.116522,-0.110,-2.690,350.510,-57.9,-0.110,-2.690,350.510,-57.9
2025-09-03T18:00:31.117522,-0.120,-2.680,350.500,-57.9,-0.120,-2.680,350.500,-57.9
2025-09-03T18:00:31.875867,-0.140,-2.640,350.520,-57.9,-0.140,-2.640,350.520,-57.9
2025-09-03T18:00:31.877871,-0.130,-2.640,350.510,-57.9,-0.130,-2.640,350.510,-57.9
2025-09-03T18:00:31.879870,-0.120,-2.690,350.530,-57.9,-0.120,-2.690,350.530,-57.9
2025-09-03T18:00:31.880870,-0.050,-2.710,350.530,-57.9,-0.050,-2.710,350.530,-57.9
2025-09-03T18:00:31.882869,0.000,-2.840,350.530,-57.9,0.000,-2.840,350.530,-57.9
2025-09-03T18:00:32.644593,0.090,-2.920,350.530,-57.9,0.090,-2.920,350.530,-57.9
2025-09-03T18:00:32.645587,0.160,-3.020,350.530,-57.9,0.160,-3.020,350.530,-57.9
2025-09-03T18:00:32.647579,0.180,-3.170,350.510,-57.9,0.180,-3.170,350.510,-57.9
2025-09-03T18:00:32.648580,0.190,-3.220,350.520,-57.9,0.190,-3.220,350.520,-57.9
2025-09-03T18:00:32.650579,0.210,-3.270,350.490,-57.9,0.210,-3.270,350.490,-57.9
2025-09-03T18:00:33.410900,0.230,-3.240,350.500,-57.8,0.230,-3.240,350.500,-57.8
2025-09-03T18:00:33.411904,0.270,-3.200,350.470,-57.8,0.270,-3.200,350.470,-57.8
2025-09-03T18:00:33.412904,0.280,-3.190,350.460,-57.8,0.280,-3.190,350.460,-57.8
2025-09-03T18:00:33.414906,0.320,-3.090,350.440,-57.8,0.320,-3.090,350.440,-57.8
2025-09-03T18:00:33.415904,0.330,-3.050,350.430,-57.8,0.330,-3.050,350.430,-57.8
2025-09-03T18:00:34.170729,0.330,-2.960,350.390,1811.0,0.330,-2.960,350.390,1811.0
2025-09-03T18:00:34.220728,0.870,-1.970,349.820,-57.9,0.870,-1.970,349.820,-57.9
2025-09-03T18:00:34.221727,0.880,-1.960,349.790,-57.9,0.880,-1.960,349.790,-57.9
2025-09-03T18:00:34.774441,0.920,-1.960,349.810,-57.9,0.920,-1.960,349.810,-57.9
2025-09-03T18:00:34.777446,0.930,-1.930,349.800,-57.9,0.930,-1.930,349.800,-57.9
2025-09-03T18:00:34.778446,0.980,-1.930,349.810,-57.9,0.980,-1.930,349.810,-57.9
2025-09-03T18:00:34.780447,1.000,-1.960,349.790,-57.9,1.000,-1.960,349.790,-57.9
2025-09-03T18:00:34.781446,1.070,-1.930,349.780,-57.9,1.070,-1.930,349.780,-57.9
2025-09-03T18:00:35.333773,1.100,-1.910,349.760,-57.9,1.100,-1.910,349.760,-57.9
2025-09-03T18:00:35.334773,1.110,-1.830,349.770,-57.9,1.110,-1.830,349.770,-57.9
