Timestamp,Roll_Angle,Pitch_Angle,Yaw_Angle,Altitude,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,Altitude_Setpoint
2025-09-04T16:44:15.704324,0.000,0.000,0.000,0.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.816374,0.000,0.000,0.000,-8.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.817295,-4.590,-7.120,1.710,-15.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.819332,-4.600,-7.120,1.710,-22.3,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.820333,-4.610,-7.120,1.710,-28.3,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.939314,-4.620,-7.130,1.710,-33.8,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.940319,-4.630,-7.130,1.710,-38.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.941319,-4.630,-7.130,1.700,-43.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.943318,-4.640,-7.130,1.700,-47.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:15.945319,-4.650,-7.130,1.700,-50.5,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.061319,-4.660,-7.130,1.700,-53.7,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.063323,-4.660,-7.140,1.710,-56.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.064320,-4.670,-7.140,1.710,-59.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.066320,-4.680,-7.150,1.710,-61.5,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.067321,-4.700,-7.180,1.720,-63.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.171892,-4.720,-7.200,1.720,-65.5,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.173893,-4.730,-7.220,1.720,-67.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.175892,-4.740,-7.250,1.720,-68.7,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.176892,-4.760,-7.260,1.720,-70.1,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.179894,-4.770,-7.280,1.720,-71.3,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.294892,-4.780,-7.300,1.730,-72.4,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.296894,-4.790,-7.310,1.730,-73.4,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.298893,-4.800,-7.330,1.730,-74.3,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.299893,-4.810,-7.330,1.730,-75.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.301891,-4.820,-7.350,1.730,-75.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.418891,-4.830,-7.350,1.730,-76.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.420892,-4.840,-7.360,1.730,-77.1,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.422896,-4.840,-7.380,1.730,-77.7,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.424894,-4.850,-7.380,1.730,-78.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.426895,-4.860,-7.390,1.730,-78.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.541890,-4.870,-7.400,1.740,-79.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.542892,-4.870,-7.400,1.740,-79.3,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.544892,-4.870,-7.400,1.740,-79.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.546896,-4.880,-7.420,1.740,-79.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.547893,-4.880,-7.430,1.740,-80.2,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.663893,-4.890,-7.430,1.750,-80.4,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.665893,-4.890,-7.430,1.750,-80.6,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.667892,-4.880,-7.440,1.750,-80.8,0.200,-0.300,180.360,1000.0
2025-09-04T16:44:16.669893,-4.880,-7.450,1.750,-81.0,0.200,-0.300,180.360,1000.0
