Timestamp,Roll_Angle,Pitch_Angle,Yaw_Angle,Altitude,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,Altitude_Setpoint
2025-09-04T16:22:46.743558,-3.340,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.744565,-3.340,-3.460,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.852221,-3.340,-3.460,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.853221,-3.340,-3.460,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.855222,-3.340,-3.460,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.856222,-3.330,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.857222,-3.330,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.962329,-3.330,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.964327,-3.330,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.965328,-3.330,-3.450,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.966330,-3.320,-3.440,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:46.968330,-3.320,-3.440,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.086331,-3.320,-3.440,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.088335,-3.320,-3.440,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.089328,-3.330,-3.430,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.090329,-3.330,-3.430,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.091329,-3.330,-3.430,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.210330,-3.330,-3.430,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.211328,-3.330,-3.430,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.212327,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.213329,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.214327,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.333329,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.336330,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.340329,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.341327,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.343329,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.456332,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.457322,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.458327,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.459288,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.461291,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.579329,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.580331,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.582341,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.583357,-3.340,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.584330,-3.330,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.702903,-3.330,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.704902,-3.330,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.705902,-3.320,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.706901,-3.320,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.707901,-3.320,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.826044,-3.320,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.829039,-3.320,-3.420,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.831039,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.832039,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.833039,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.950349,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.952348,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.953350,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.955349,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:47.956348,-3.320,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.074349,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.076347,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.077348,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.078347,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.079347,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.198350,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.200347,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.205349,-3.310,-3.410,351.790,-86.0,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.207348,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.209348,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.321345,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.322347,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.324348,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
2025-09-04T16:22:48.325348,-3.310,-3.410,351.790,-85.9,0.200,-0.300,180.360,1000.0
