Timestamp,Roll_Angle,Pitch_Angle,Yaw_Angle,Altitude,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,Altitude_Setpoint
2025-09-08T13:54:47.578696,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.699644,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.701609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.702643,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.703650,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.705608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.818643,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.820675,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.822619,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.824607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.825620,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.938634,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.940643,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.942606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.944608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:47.945608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.059606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.060641,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.061611,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.063609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.065610,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.178651,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.180611,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.181609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.183609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.184623,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.298608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.299607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.300616,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.302608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.303608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.418606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.419606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.420607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.422606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.423611,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.539607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.541609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.542611,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.544608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.546609,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.658635,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.660651,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.661607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.662606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.664621,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.778652,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.780606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.782610,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.783607,5.030,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.784606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.898607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.900642,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.902607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.903606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:48.904608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.018633,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.020606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.021606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.023608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.024651,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.138645,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.139646,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.140607,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.142608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.143619,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.258638,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.260635,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.261626,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.263610,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.264608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.379647,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.381606,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.382608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.384608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.385621,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.499608,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
2025-09-08T13:54:49.500644,5.020,0.360,304.460,-52.5,0.400,-0.400,181.080,1000.0
