Timestamp,Roll_Angle,Pitch_Angle,Yaw_Angle,Altitude,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,Altitude_Setpoint
2025-09-03T18:00:08.511797,-2.640,-56.960,350.500,-26.7,0.000,0.000,180.000,1001.0
2025-09-03T18:00:08.730213,-2.660,-56.900,350.510,-29.8,0.000,0.000,180.000,1001.0
2025-09-03T18:00:08.931157,-2.680,-56.830,350.520,-32.5,0.000,0.000,180.000,1001.0
2025-09-03T18:00:09.118869,-2.690,-56.820,350.500,-34.9,0.000,0.000,180.000,1000.0
2025-09-03T18:00:09.337359,-2.730,-56.800,350.490,-37.2,0.000,0.000,180.000,1001.0
2025-09-03T18:00:09.523424,-2.730,-56.800,350.500,-39.2,0.000,0.000,180.000,1000.0
2025-09-03T18:00:09.738750,-2.710,-56.780,350.500,-41.0,0.000,0.000,180.000,1000.0
2025-09-03T18:00:09.924580,-2.690,-56.770,350.500,-42.6,0.000,0.000,180.000,1000.0
2025-09-03T18:00:10.137198,-2.680,-56.750,350.500,-44.1,0.000,0.000,180.000,1000.0
2025-09-03T18:00:10.340202,-2.680,-56.750,350.510,-45.4,0.000,0.000,180.000,1001.0
2025-09-03T18:00:10.527466,-2.680,-56.750,350.510,-46.5,0.000,0.000,180.000,1001.0
2025-09-03T18:00:10.745393,-2.670,-56.760,350.500,-47.6,0.000,0.000,180.000,1001.0
2025-09-03T18:00:10.935792,-2.670,-56.780,350.490,-48.6,0.000,0.000,180.360,1001.0
2025-09-03T18:00:11.140287,-2.640,-56.780,350.510,-49.4,0.000,0.000,180.360,1000.0
2025-09-03T18:00:11.355084,-2.650,-56.770,350.520,-50.2,0.000,0.000,180.360,1000.0
2025-09-03T18:00:11.539268,-2.650,-56.790,350.510,-50.9,0.000,0.000,179.640,1000.0
